,filename,filename_camelcase,pistachio_type,major_axis,minor_axis,area,perimeter,ellipse_area,ellipse_perimeter
564,kirmizi 1027.jpg,kirmizi_1027.jpg,0,478.91320800781244,249.96891784667972,93919.0,1283.484403848648,94022.69733390618,1200.0767168692607
565,kirmizi 1033.jpg,kirmizi_1033.jpg,0,422.8745422363282,227.35104370117188,74268.0,1153.5432788133621,75508.94011235103,1066.5495971979549
566,kirmizi 759.jpg,kirmizi_759.jpg,0,447.2235717773438,219.96765136718747,75213.5,1167.7026587724686,77263.32340735561,1107.148890967145
567,kirmizi 981.jpg,kirmizi_981.jpg,0,455.47924804687494,262.49685668945307,90296.5,1217.016368150711,93903.67381689325,1167.8233061539179
568,kirmizi 995.jpg,kirmizi_995.jpg,0,429.89453125000006,231.34217834472656,78102.5,1198.2712016105652,78109.99723429623,1084.4833161020729
569,kirmizi 765.jpg,kirmizi_765.jpg,0,435.4566345214843,246.00138854980474,82460.0,1715.5676645040512,84134.15777766457,1111.0298355823265
570,kirmizi 771.jpg,kirmizi_771.jpg,0,459.0320739746094,252.18879699707028,89951.0,1288.312831401825,90919.84850565247,1163.4705784065275
571,kirmizi 598.jpg,kirmizi_598.jpg,0,398.39547729492193,197.1325378417969,61760.0,1053.3767590522766,61682.58897439271,987.4305925850886
572,kirmizi (45).jpg,kirmizi_45.jpg,0,435.2232055664063,261.27832031249994,86453.5,1189.9625458717346,89311.071574568,1127.664605552792
573,kirmizi 229.jpg,kirmizi_229.jpg,0,415.24551391601557,237.9065093994141,75429.0,1163.0336122512817,77589.17885327981,1063.1131530394648
574,kirmizi 567.jpg,kirmizi_567.jpg,0,424.40136718749994,201.8643646240234,66732.5,1074.9919840097427,67286.24844171914,1043.9965280179233
575,kirmizi 201.jpg,kirmizi_201.jpg,0,439.63204956054693,230.98120117187497,78275.0,1164.0630499124527,79754.6222162542,1103.206066850317
576,kirmizi 215.jpg,kirmizi_215.jpg,0,474.5832214355468,235.05656433105466,85949.5,1233.9036695957184,87614.22937347369,1176.4851805695096
577,kirmizi 573.jpg,kirmizi_573.jpg,0,411.1328735351562,217.55000305175778,68780.0,1085.0336120128632,70247.54945924599,1033.288505826595
578,kirmizi 214.jpg,kirmizi_214.jpg,0,429.9296569824218,225.11004638671875,75433.5,1128.0458052158356,76012.00059056435,1078.0608597597507
579,kirmizi 572.jpg,kirmizi_572.jpg,0,480.54196166992193,248.06066894531253,92971.0,1388.5727167129517,93622.25746210878,1201.335074379646
580,kirmizi 566.jpg,kirmizi_566.jpg,0,453.47998046875006,210.7718353271484,74988.0,1165.0924892425537,75068.99087665309,1110.8736908082562
581,kirmizi 200.jpg,kirmizi_200.jpg,0,480.4915466308593,227.58206176757807,84050.5,1358.7909721136093,85884.27629059282,1181.0586027396578
582,kirmizi 228.jpg,kirmizi_228.jpg,0,427.3850402832032,251.8507690429687,81498.0,1233.68541431427,84538.09930571525,1101.9934645592746
583,kirmizi 599.jpg,kirmizi_599.jpg,0,443.71923828124994,223.1034240722656,76218.5,1137.1341191530228,77750.71218658674,1103.2804213627207
584,kirmizi 770.jpg,kirmizi_770.jpg,0,425.22793579101557,278.9536437988282,91013.0,1287.9696835279465,93163.05217226896,1129.7377131652536
585,kirmizi 764.jpg,kirmizi_764.jpg,0,503.84591674804693,243.52284240722653,92017.5,1282.388950228691,96366.77582715257,1243.1423104114244
586,kirmizi 994.jpg,kirmizi_994.jpg,0,437.51416015625,220.07580566406256,73247.0,1137.862040758133,75623.06848225502,1087.9440152172672
587,kirmizi 980.jpg,kirmizi_980.jpg,0,414.40158081054693,248.75349426269528,79619.5,1175.8447941541672,80961.85959732343,1073.6871960578944
588,kirmizi 758.jpg,kirmizi_758.jpg,0,426.8607788085938,209.92060852050784,67958.5,1108.9919826984406,70377.07461377692,1056.7077094895103
589,kirmizi 1032.jpg,kirmizi_1032.jpg,0,425.29638671874994,236.30561828613284,79836.0,1321.141258239746,78932.45700229701,1080.8114349258744
590,kirmizi 1026.jpg,kirmizi_1026.jpg,0,454.3457336425782,226.35711669921875,81061.0,1256.0285604000092,80773.7952195925,1127.6251992314026
591,kirmizi 957.jpg,kirmizi_957.jpg,0,495.0674743652345,284.6039123535157,104546.0,1405.567665219307,110661.14044755558,1268.5407078312187
592,kirmizi 943.jpg,kirmizi_943.jpg,0,378.4750061035157,173.28836059570312,51602.5,1197.359512925148,51510.584638469496,924.6966884175442
593,kirmizi 604.jpg,kirmizi_604.jpg,0,421.94363403320307,209.5126800537109,68981.0,1107.1757484674454,69431.19381065606,1046.5134922319298
594,kirmizi 162.jpg,kirmizi_162.jpg,0,503.32910156250006,235.91654968261716,90143.0,1291.4600193500519,93261.0564025292,1234.843351555942
595,kirmizi 176.jpg,kirmizi_176.jpg,0,437.7329711914062,255.92649841308597,87706.5,1185.0163668394089,87986.16648391553,1126.401226531157
596,kirmizi 610.jpg,kirmizi_610.jpg,0,408.8836669921875,231.75375366210935,73962.5,1135.9280551671982,74424.58493250598,1044.0672232674626
597,kirmizi 638.jpg,kirmizi_638.jpg,0,449.8233032226562,229.92475891113278,81084.0,1235.9453003406525,81230.2091729262,1122.2268481899575
598,kirmizi 1146.jpg,kirmizi_1146.jpg,0,486.33251953124994,223.4405975341797,84973.5,1250.0701897144318,85346.41357449238,1188.9278850794738
599,kirmizi 1152.jpg,kirmizi_1152.jpg,0,503.99401855468756,226.48619079589844,88756.0,1258.7737283706665,89651.38250564749,1227.4463530837634
600,kirmizi 823.jpg,kirmizi_823.jpg,0,479.1202087402343,223.93942260742188,83442.0,1340.597103714943,84268.43428520195,1174.8570313184243
601,kirmizi 189.jpg,kirmizi_189.jpg,0,368.09927368164057,207.79402160644534,59101.5,1012.3056899309158,60074.18536833895,939.0036786952769
602,kirmizi 837.jpg,kirmizi_837.jpg,0,466.14947509765625,235.77597045898443,84882.0,1233.317882657051,86320.63410578173,1160.446751720031
603,kirmizi 360.jpg,kirmizi_360.jpg,0,470.3690490722657,223.9739837646484,81184.0,1253.4011427164078,82742.03404687523,1157.3078732194626
604,kirmizi 406.jpg,kirmizi_406.jpg,0,484.1586608886718,223.8737182617187,83692.5,1241.0752428770065,85129.62080855493,1184.944971391599
605,kirmizi 412.jpg,kirmizi_412.jpg,0,452.85095214843756,222.7767639160156,75554.5,1148.1635562181473,79234.6342627142,1121.1205337358288
606,kirmizi 374.jpg,kirmizi_374.jpg,0,486.51416015625006,245.5335998535156,93840.5,1290.3300776481628,93820.18773829474,1210.5995456514709
607,kirmizi (28).jpg,kirmizi_28.jpg,0,439.63204956054693,230.98120117187497,78275.0,1164.0630499124527,79754.6222162542,1103.206066850317
608,kirmizi 91.jpg,kirmizi_91.jpg,0,510.44570922851557,246.59516906738276,96888.0,1381.3422689437866,98860.77328293155,1259.3124202499528
609,kirmizi 348.jpg,kirmizi_348.jpg,0,429.0818176269532,150.67291259765622,50766.0,1067.5777688026428,50776.782320248276,1010.2395145740666
610,kirmizi 85.jpg,kirmizi_85.jpg,0,468.64755249023443,230.6538391113281,84126.5,1244.3300758600235,84897.89499468017,1160.3320998173492
611,kirmizi 52.jpg,kirmizi_52.jpg,0,458.3057861328126,237.40771484375,83889.0,1246.2295717000961,85455.50586719425,1146.5879635612362
612,kirmizi 46.jpg,kirmizi_46.jpg,0,487.6441345214843,231.29075622558597,86935.5,1282.9574913978577,88583.15869061828,1198.9451479409977
613,kirmizi 392.jpg,kirmizi_392.jpg,0,395.04635620117193,207.05424499511722,63457.0,1095.7199038267136,64242.447824945295,990.8054401754518
614,kirmizi 386.jpg,kirmizi_386.jpg,0,476.1981811523438,223.14849853515622,81434.0,1262.5382257699966,83458.69366743618,1168.2331530300205
615,kirmizi 63.jpg,kirmizi_63.jpg,0,430.0173034667969,258.2867736816407,86561.0,1235.0579973459244,87232.43194808277,1114.3290227796829
616,kirmizi (50).jpg,kirmizi_50.jpg,0,451.53088378906256,260.0391235351563,90480.0,1274.1706955432892,92218.07141874872,1157.4978141501324
617,kirmizi 77.jpg,kirmizi_77.jpg,0,466.8180847167969,233.82214355468747,84869.5,1219.8447946310043,85728.09858908296,1159.8220561385447
618,kirmizi 351.jpg,kirmizi_351.jpg,0,421.3934631347657,214.36206054687497,69478.0,1113.175749182701,70945.62168766209,1050.2592421362006
619,kirmizi 437.jpg,kirmizi_437.jpg,0,464.0599670410155,266.4668273925781,96818.0,1347.283392906189,97119.65642965061,1188.7435888141363
620,kirmizi 423.jpg,kirmizi_423.jpg,0,456.0062255859374,218.42640686035153,77574.0,1200.3473210334778,78228.64265608799,1123.2056498743566
621,kirmizi 345.jpg,kirmizi_345.jpg,0,452.33618164062494,212.85093688964847,74407.5,1190.5899617671967,75618.27658386134,1110.5286577803256
622,kirmizi 88.jpg,kirmizi_88.jpg,0,473.2261352539062,244.44097900390625,89092.0,1279.2590082883835,90851.60782982175,1183.205640644351
623,kirmizi 379.jpg,kirmizi_379.jpg,0,366.9478149414062,186.2488708496094,53945.0,1081.5188965797424,53676.95063836868,914.1423037661406
624,kirmizi 190.jpg,kirmizi_190.jpg,0,428.45214843750006,228.03157043457028,74917.0,1166.974737048149,76733.88457675555,1078.1881008855617
625,kirmizi 184.jpg,kirmizi_184.jpg,0,461.3703002929687,235.24194335937497,81900.0,1229.8031640052795,85242.12627388326,1150.4436071704697
626,kirmizi 1163.jpg,kirmizi_1163.jpg,0,425.95654296874994,181.03950500488278,59801.0,1068.4549691677094,60565.949283874696,1028.1561626315602
627,kirmizi 812.jpg,kirmizi_812.jpg,0,489.4748229980468,216.70062255859378,82473.5,1351.7026596069336,83306.78960532676,1189.1348632062593
628,kirmizi 806.jpg,kirmizi_806.jpg,0,473.05224609374994,212.85206604003903,77391.5,1214.0458043813705,79081.85725324726,1152.336077316337
629,kirmizi 635.jpg,kirmizi_635.jpg,0,439.6786499023438,255.0435485839844,85198.0,1202.548331618309,88072.35336932135,1129.1491644876164
630,kirmizi 153.jpg,kirmizi_153.jpg,0,411.9244689941407,219.28210449218756,69398.5,1089.3351275920868,70943.1817652588,1036.6456274147008
631,kirmizi 147.jpg,kirmizi_147.jpg,0,454.5126647949218,218.58222961425778,76183.5,1156.5899622440338,78028.04434530543,1120.3642526289375
632,kirmizi 621.jpg,kirmizi_621.jpg,0,452.00045776367193,229.1782073974609,79309.5,1166.2468172311783,81358.33911336519,1125.7845101848927
633,kirmizi 609.jpg,kirmizi_609.jpg,0,429.37091064453125,224.70277404785153,73903.0,1121.376759648323,75775.87039000318,1076.5416053301117
634,kirmizi 782.jpg,kirmizi_782.jpg,0,475.30871582031244,225.90119934082034,83461.0,1213.6610307693481,84330.40695675813,1169.0560821529446
635,kirmizi 1003.jpg,kirmizi_1003.jpg,0,462.03491210937506,220.05517578124997,78283.0,1244.0630507469177,79853.92397033286,1136.849753956165
636,kirmizi 1017.jpg,kirmizi_1017.jpg,0,400.2155456542968,227.6001281738281,71621.0,1546.5382276773453,71541.21929744438,1022.7664682872995
637,kirmizi 796.jpg,kirmizi_796.jpg,0,437.29519653320307,217.08825683593747,73304.5,1138.1046801805496,74559.14508048662,1084.5422160773671
638,kirmizi 966.jpg,kirmizi_966.jpg,0,420.16879272460943,178.73036193847656,57071.0,1077.1513633728027,58980.98335811785,1014.3169778826508
639,kirmizi (11).jpg,kirmizi_11.jpg,0,484.3026733398438,242.98367309570312,90867.5,1310.531087756157,92423.80425959907,1203.6649419973894
640,kirmizi 972.jpg,kirmizi_972.jpg,0,417.9732971191407,265.1766357421875,84769.0,1395.6854139566422,87050.98205473802,1099.6030375608018
641,kirmizi 741.jpg,kirmizi_741.jpg,0,416.18524169921875,220.70143127441406,71533.5,1138.1635547876358,72140.92501141342,1046.4835103075188
642,kirmizi 999.jpg,kirmizi_999.jpg,0,464.6921081542968,230.63159179687497,83451.0,1205.2346240282059,84173.22650889175,1152.4329782027694
643,kirmizi 755.jpg,kirmizi_755.jpg,0,406.40643310546875,238.2939758300781,76136.0,1279.484403014183,76061.2605444694,1046.55643602997
644,kirmizi 769.jpg,kirmizi_769.jpg,0,451.8352661132813,250.67156982421878,87793.5,1320.9574921131134,88955.96741940553,1147.845577606687
645,kirmizi 580.jpg,kirmizi_580.jpg,0,475.5518493652344,249.27053833007815,92641.5,1306.4722114801407,93101.93512705661,1192.7410625555622
646,kirmizi 594.jpg,kirmizi_594.jpg,0,436.1651611328125,237.67953491210938,80292.5,1183.7615345716476,81420.2897416882,1103.436308783031
647,kirmizi (46).jpg,kirmizi_46.jpg,0,435.25231933593744,240.5619201660156,81013.0,1184.004176735878,82235.2197032522,1104.739211614926
648,kirmizi 225.jpg,kirmizi_225.jpg,0,471.81665039062494,246.85307312011722,90010.0,1228.4305822849274,91474.8450751203,1182.8991041165202
649,kirmizi 543.jpg,kirmizi_543.jpg,0,362.3290405273437,205.52178955078125,56555.0,995.0924880504608,58485.86239982553,925.3618078399188
650,kirmizi 557.jpg,kirmizi_557.jpg,0,473.9768371582031,205.48353576660153,73679.5,1210.7564821243286,76493.4114507075,1147.6008891477888
651,kirmizi 231.jpg,kirmizi_231.jpg,0,457.8969116210938,207.1758728027344,74356.0,1163.6021552085876,74506.9478175129,1116.4625899313137
652,kirmizi 219.jpg,kirmizi_219.jpg,0,445.55044555664057,243.95803833007815,82911.0,1181.8620405197144,85369.33456437633,1128.419507369107
653,kirmizi 218.jpg,kirmizi_218.jpg,0,434.80178833007807,230.598129272461,77187.0,1137.6610287427902,78747.53765529003,1093.3195887785496
654,kirmizi 556.jpg,kirmizi_556.jpg,0,434.0220031738281,227.58091735839847,76873.5,1233.9869292974472,77577.8022638898,1088.660842288688
655,kirmizi 230.jpg,kirmizi_230.jpg,0,474.4817810058593,245.75712585449222,89891.5,1237.3006368875504,91583.14258498405,1187.026423605305
656,kirmizi 224.jpg,kirmizi_224.jpg,0,490.5304565429688,240.66462707519534,89210.5,1266.3889509439468,92718.86808816821,1213.768442986548
657,kirmizi 542.jpg,kirmizi_542.jpg,0,490.7785644531251,216.7578430175781,82773.5,1295.3838990926743,83550.7375418898,1191.8350479706537
658,kirmizi 595.jpg,kirmizi_595.jpg,0,446.05377197265625,230.5167083740234,73798.5,1149.2173781394958,80756.87540347435,1115.3802540878726
659,kirmizi 581.jpg,kirmizi_581.jpg,0,421.6287536621093,230.9012908935547,76359.0,1317.7686738967896,76462.14249391039,1067.8786203238076
660,kirmizi 768.jpg,kirmizi_768.jpg,0,420.92465209960943,229.96182250976565,74397.0,1288.1463106870651,76023.8719700221,1065.5048600905286
661,kirmizi 754.jpg,kirmizi_754.jpg,0,451.5151672363282,241.7251892089844,84561.0,1208.229570031166,85720.3891304127,1137.7099272834025
662,kirmizi 998.jpg,kirmizi_998.jpg,0,450.86376953125006,215.95664978027347,75519.5,1171.0163683891296,76471.88588972605,1110.5328141512541
663,kirmizi 740.jpg,kirmizi_740.jpg,0,466.1654663085937,235.70109558105466,83023.0,1202.121926188469,86296.18172426714,1160.4033903941252
664,kirmizi 973.jpg,kirmizi_973.jpg,0,379.31848144531244,220.0021209716797,65265.0,1269.259009361267,65542.16037884958,974.1051075709414
665,kirmizi 967.jpg,kirmizi_967.jpg,0,438.56857299804693,232.1817626953125,78451.0,1143.661028623581,79975.22914090357,1102.3605638866381
666,kirmizi 1016.jpg,kirmizi_1016.jpg,0,454.31604003906256,252.81695556640622,89316.0,1317.200131893158,90209.8890837955,1154.9775544252063
667,kirmizi 797.jpg,kirmizi_797.jpg,0,407.0782775878907,228.6225433349609,71478.5,1129.6193988323212,73094.86384034438,1037.1562447681943
668,kirmizi 783.jpg,kirmizi_783.jpg,0,380.8681335449219,237.33380126953128,68959.0,1079.7199040651321,70994.4034415376,996.8998425218748
669,kirmizi 1002.jpg,kirmizi_1002.jpg,0,409.8853149414063,204.23860168457034,64386.5,1051.8792855739594,65749.1388174606,1017.3119714110535
670,kirmizi 608.jpg,kirmizi_608.jpg,0,403.3783874511718,227.40840148925787,70934.5,1100.4478262662888,72045.85709334526,1028.6706192837362
671,kirmizi 146.jpg,kirmizi_146.jpg,0,410.5400085449219,246.62098693847656,78473.5,1121.418389081955,79519.82209768631,1063.8942405901564
672,kirmizi 620.jpg,kirmizi_620.jpg,0,430.67376708984375,243.7079925537109,81489.5,1183.1585042476654,82434.32247844765,1099.2734802926211
673,kirmizi 634.jpg,kirmizi_634.jpg,0,502.23327636718744,252.49307250976565,95605.0,1288.371708035469,99596.67337615903,1248.7406291611592
674,kirmizi 152.jpg,kirmizi_152.jpg,0,478.89306640624994,207.08897399902347,77323.0,1217.0580002069473,77890.6641624494,1159.0399597882852
675,kirmizi 807.jpg,kirmizi_807.jpg,0,410.2177734375,197.81156921386716,62437.0,1114.0630513429642,63731.77916019649,1011.6904887815148
676,kirmizi 813.jpg,kirmizi_813.jpg,0,472.19201660156244,243.72773742675784,88631.5,1245.3595132827759,90388.56224122002,1180.437523609288
677,kirmizi 1162.jpg,kirmizi_1162.jpg,0,469.2930297851562,205.64201354980466,0.0,2.0,75795.9207196801,1138.2033660240622
678,kirmizi 185.jpg,kirmizi_185.jpg,0,451.0765991210937,247.51368713378906,86969.0,1267.2590099573135,87687.84529972714,1142.9810150938047
679,kirmizi 191.jpg,kirmizi_191.jpg,0,421.79440307617193,194.8594055175781,62865.0,1064.8082176446915,64552.35149891644,1032.1475596658045
680,kirmizi 378.jpg,kirmizi_378.jpg,0,481.5088806152344,229.97328186035153,85727.0,1261.5432790517807,86970.41964952688,1185.3810518018431
681,kirmizi 422.jpg,kirmizi_422.jpg,0,484.4909057617188,211.99414062500003,78078.0,1200.406197667122,80667.64312519625,1174.7896432958648
682,kirmizi 89.jpg,kirmizi_89.jpg,0,441.1162109375,191.4098815917969,65865.0,1182.205185174942,66314.30986643718,1068.1905984631512
683,kirmizi 344.jpg,kirmizi_344.jpg,0,455.6963195800782,228.93850708007815,79657.5,1184.6488370895386,81937.79051077891,1132.8741139237814
684,kirmizi 350.jpg,kirmizi_350.jpg,0,430.27743530273443,206.39447021484372,67515.0,1096.8914783000946,69748.76304457041,1060.1126210658065
685,kirmizi 436.jpg,kirmizi_436.jpg,0,451.53088378906256,260.0391235351563,90480.0,1274.1706955432892,92218.07141874872,1157.4978141501324
686,kirmizi 76.jpg,kirmizi_76.jpg,0,430.7412719726562,238.35931396484378,80025.0,1186.2884464263916,80637.76726719747,1093.6019083533997
687,kirmizi 62.jpg,kirmizi_62.jpg,0,457.9085693359375,254.43836975097656,91045.0,1228.0874341726303,91506.35507560539,1163.7027907440856
688,kirmizi 387.jpg,kirmizi_387.jpg,0,414.6753845214844,227.0753021240234,69813.5,1122.045804977417,73955.08458166661,1050.2482556638643
689,kirmizi 393.jpg,kirmizi_393.jpg,0,461.5428161621093,218.36929321289065,78609.0,1190.6315913200378,79157.75077011989,1134.2561789120198
690,kirmizi 385.jpg,kirmizi_385.jpg,0,463.1806335449218,246.70697021484375,87647.0,1235.9453002214432,89747.36233771936,1165.781981021827
691,kirmizi 48.jpg,kirmizi_48.jpg,0,468.9819641113282,245.13745117187503,88486.0,1367.7442910671234,90293.33388458635,1175.5528497967
692,kirmizi 391.jpg,kirmizi_391.jpg,0,435.2523193359375,240.56192016601565,81013.0,1184.004176735878,82235.21970325222,1104.7392116149263
693,kirmizi 74.jpg,kirmizi_74.jpg,0,469.1273193359376,267.3982849121094,98124.0,1392.513843536377,98523.36201349905,1199.541953953825
694,kirmizi 60.jpg,kirmizi_60.jpg,0,423.0933227539063,199.20701599121094,64818.5,1165.3006384372711,66195.83774327642,1038.8449245112906
695,kirmizi 346.jpg,kirmizi_346.jpg,0,493.7106018066406,224.30841064453122,83676.0,1237.3767580986023,86977.69470601663,1204.6367726148526
696,kirmizi 420.jpg,kirmizi_420.jpg,0,458.1940612792968,241.01725769042966,80131.0,1184.4894576072693,86733.62101908882,1150.0784940659864
697,kirmizi 434.jpg,kirmizi_434.jpg,0,462.1235046386718,286.6566162109375,102214.0,1512.0529453754425,104042.29169524845,1208.0437868006
698,kirmizi 352.jpg,kirmizi_352.jpg,0,337.13378906249994,170.1570129394531,44619.5,921.9381606578827,45054.89854210181,838.9070128179364
699,kirmizi 408.jpg,kirmizi_408.jpg,0,491.8682556152343,236.92192077636722,89337.0,1269.8620393276215,91525.8816545177,1212.8060913566796
700,kirmizi 839.jpg,kirmizi_839.jpg,0,479.03781127929693,252.19132995605466,94059.0,1286.8813734054565,94883.31023436133,1202.6140017243456
701,kirmizi 187.jpg,kirmizi_187.jpg,0,443.71694946289057,217.89372253417972,74537.5,1143.5361378192902,75934.75891458435,1098.1257381056719
702,kirmizi 1160.jpg,kirmizi_1160.jpg,0,290.2263488769531,144.52534484863276,32276.0,763.4701236486435,32943.5755659992,720.2367825165554
703,kirmizi 193.jpg,kirmizi_193.jpg,0,393.3191223144531,262.6784973144531,79489.0,1303.259008526802,81144.57051056347,1050.673537215164
704,kirmizi 805.jpg,kirmizi_805.jpg,0,420.6272277832032,250.27685546874994,80862.0,1157.3178831338882,82681.42497570229,1087.2946632385624
705,kirmizi (6).jpg,kirmizi_6.jpg,0,468.9819641113282,245.13745117187503,88486.0,1367.7442910671234,90293.33388458635,1175.5528497967
706,kirmizi 1148.jpg,kirmizi_1148.jpg,0,494.9077453613282,235.29353332519526,89260.5,1351.5016485452652,91458.51034676631,1217.3351759796208
707,kirmizi 811.jpg,kirmizi_811.jpg,0,508.1793518066406,225.3882293701172,86972.0,1283.9696853160858,89957.65547792245,1234.9418656617609
708,kirmizi 622.jpg,kirmizi_622.jpg,0,474.26574707031244,258.90057373046875,94199.0,1313.602154493332,96437.21366096387,1200.3135184984174
709,kirmizi 144.jpg,kirmizi_144.jpg,0,470.5815124511718,227.3567810058594,82844.0,1269.5432782173157,84029.6692905665,1160.9833451939796
710,kirmizi 150.jpg,kirmizi_150.jpg,0,388.25549316406244,246.31829833984372,74329.5,1078.0458071231842,75111.10756237226,1021.4163526607776
711,kirmizi 636.jpg,kirmizi_636.jpg,0,443.3059692382812,236.32398986816412,81788.0,1394.1950803995132,82281.32390009565,1115.9713865370368
712,kirmizi 178.jpg,kirmizi_178.jpg,0,463.66397094726557,251.2872619628906,90364.0,1215.9453016519547,91508.97819028595,1171.5435946782543
713,kirmizi 795.jpg,kirmizi_795.jpg,0,414.9591369628906,225.6847991943359,71834.5,1104.565577507019,73552.51404699682,1049.3218425864984
714,kirmizi 1014.jpg,kirmizi_1014.jpg,0,424.2884216308594,219.35649108886722,73150.5,1143.0163674354553,73097.33644656633,1061.0445717478287
715,kirmizi 1000.jpg,kirmizi_1000.jpg,0,483.38876342773443,205.15045166015628,79022.0,1604.3717052936554,77885.91200666112,1166.5241692127968
716,kirmizi 959.jpg,kirmizi_959.jpg,0,452.620330810547,238.87574768066403,84382.0,1236.0874364376068,84917.26508567417,1136.9067170856351
717,kirmizi 781.jpg,kirmizi_781.jpg,0,463.0684509277343,207.2341613769531,74142.5,1167.962545990944,75369.6368330238,1126.9922071219319
718,kirmizi 971.jpg,kirmizi_971.jpg,0,453.3623046875,257.74581909179693,90372.0,1214.1463104486465,91775.5335594215,1158.4988427498151
719,kirmizi 1028.jpg,kirmizi_1028.jpg,0,462.49191284179693,239.25605773925778,85211.0,1222.1463111639023,86907.44193452857,1156.7338830819572
720,kirmizi 965.jpg,kirmizi_965.jpg,0,473.97109985351557,234.83819580078125,87507.0,1514.1706972122192,87419.93477312518,1175.051369896912
721,kirmizi 756.jpg,kirmizi_756.jpg,0,482.88574218750006,234.85353088378903,87024.0,1245.5777699947357,89069.98061371279,1192.843371549158
722,kirmizi 742.jpg,kirmizi_742.jpg,0,492.83178710937494,224.2956695556641,86578.0,1258.170696258545,86817.94099554486,1202.8479263885756
723,kirmizi 597.jpg,kirmizi_597.jpg,0,452.2450866699219,203.31246948242185,71326.5,1134.9919825792313,72215.05628092862,1101.4891099875283
724,kirmizi 583.jpg,kirmizi_583.jpg,0,451.4161376953125,207.66749572753912,72384.0,1147.2346234321594,73626.72580648022,1103.8179663982094
725,kirmizi 232.jpg,kirmizi_232.jpg,0,438.4790954589844,237.97138977050784,79043.5,1169.844794869423,81952.74814009474,1108.2617637068224
726,kirmizi 554.jpg,kirmizi_554.jpg,0,434.1135559082032,218.22834777832034,73603.5,1130.4478251934052,74405.38934385988,1079.3512761937807
727,kirmizi 540.jpg,kirmizi_540.jpg,0,453.44696044921875,205.09349060058594,70820.5,1201.9625449180603,73041.25944352456,1105.549366643692
728,kirmizi 226.jpg,kirmizi_226.jpg,0,404.32876586914057,173.11337280273438,54126.0,1087.0924878120422,54973.721692985215,977.0554948723717
729,kirmizi 568.jpg,kirmizi_568.jpg,0,461.5175476074218,218.20355224609372,77579.5,1209.3595144748688,79093.3400774887,1134.048017346989
730,kirmizi 569.jpg,kirmizi_569.jpg,0,474.96597290039057,242.86706542968756,88967.5,1265.6437845230103,90598.49931166583,1185.0449926386736
731,kirmizi 541.jpg,kirmizi_541.jpg,0,453.51409912109375,228.66979980468747,79978.0,1190.1463105678558,81449.69945635376,1128.2756012597354
732,kirmizi 227.jpg,kirmizi_227.jpg,0,483.6789855957031,241.5579986572266,90433.5,1267.5605247020721,91763.19431498484,1201.0083710725949
733,kirmizi 233.jpg,kirmizi_233.jpg,0,433.43637084960943,248.66850280761724,83410.0,1214.7737264633179,84651.76395692177,1110.0610190023974
734,kirmizi 555.jpg,kirmizi_555.jpg,0,458.2463684082032,213.34431457519528,75587.0,1193.5188926458359,76783.8681879424,1122.8843463387796
735,kirmizi (31).jpg,kirmizi_31.jpg,0,497.9454650878907,248.39714050292972,94012.5,1293.5605248212814,97144.50840431676,1236.1494956633435
736,kirmizi 582.jpg,kirmizi_582.jpg,0,464.7066345214844,245.31684875488276,87873.5,1232.0458071231842,89535.67900689885,1167.3302118796028
737,kirmizi 596.jpg,kirmizi_596.jpg,0,454.6705932617188,254.39369201660162,87808.5,1378.6143472194672,90843.33843502005,1157.3720690270288
738,kirmizi 743.jpg,kirmizi_743.jpg,0,433.4567260742187,215.96041870117188,72905.0,1141.0336121320724,73520.72627566596,1075.7916871526782
739,kirmizi 757.jpg,kirmizi_757.jpg,0,500.447265625,215.03399658203128,82924.5,1237.5504205226898,84519.19047823557,1209.9967279690366
740,kirmizi 964.jpg,kirmizi_964.jpg,0,454.3545532226562,253.3368225097656,87597.5,1269.1341193914413,90403.05045678894,1155.6142764710637
741,kirmizi 970.jpg,kirmizi_970.jpg,0,509.409423828125,242.95150756835938,94645.5,1507.2072730064392,97202.28059230998,1253.7344041189483
742,kirmizi 1029.jpg,kirmizi_1029.jpg,0,414.19732666015625,242.33767700195315,79743.5,1590.4377201795578,78834.82599821372,1066.0303332998592
743,kirmizi 1001.jpg,kirmizi_1001.jpg,0,447.01934814453125,242.26580810546875,83478.0,1182.4894587993622,85056.66044133189,1129.4867089882223
744,kirmizi 780.jpg,kirmizi_780.jpg,0,406.82199096679693,204.9745178222656,65056.5,1080.9919830560684,65492.89313446375,1011.9603079303469
745,kirmizi 958.jpg,kirmizi_958.jpg,0,414.9694213867187,235.2981262207031,76044.0,1173.2001345157623,76687.47620581795,1059.7110070052215
746,kirmizi 794.jpg,kirmizi_794.jpg,0,447.9260864257813,226.33172607421878,77396.5,1170.5067026615143,79623.57493028075,1114.8534335152278
747,kirmizi 1015.jpg,kirmizi_1015.jpg,0,422.3161926269532,219.05970764160153,70111.0,1094.8914767503738,72659.11750205456,1056.8509179837686
748,kirmizi 179.jpg,kirmizi_179.jpg,0,444.9729919433593,235.21455383300784,80525.0,1158.3473217487335,82203.01058075154,1118.0867123409523
749,kirmizi 151.jpg,kirmizi_151.jpg,0,425.2155456542969,206.3629302978516,67853.5,1105.8204102516174,68917.68824826484,1049.9546677776457
